,,,,,,,Daily Price Arrival Report-07-11-2025 to 26-02-2026 for Maharashtra,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,400.00","2,200.00","1,800.00",Rs./Quintal,37.70,Metric Tonnes,25-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,900.00,"1,500.00","1,200.00",Rs./Quintal,127.50,Metric Tonnes,25-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,70.00,Metric Tonnes,24-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,300.00","2,100.00","1,700.00",Rs./Quintal,98.80,Metric Tonnes,24-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,500.00","1,150.00",Rs./Quintal,85.00,Metric Tonnes,24-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,77.00,Metric Tonnes,24-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,500.00","1,100.00",Rs./Quintal,80.00,Metric Tonnes,23-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,900.00,"1,500.00","1,200.00",Rs./Quintal,145.50,Metric Tonnes,23-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,600.00","1,150.00",Rs./Quintal,87.00,Metric Tonnes,23-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,500.00","1,150.00",Rs./Quintal,112.00,Metric Tonnes,22-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,200.00","2,000.00","1,600.00",Rs./Quintal,121.00,Metric Tonnes,22-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,112.00,Metric Tonnes,22-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,400.00","2,200.00","1,800.00",Rs./Quintal,72.00,Metric Tonnes,21-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,500.00","1,100.00",Rs./Quintal,86.00,Metric Tonnes,21-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,600.00","1,150.00",Rs./Quintal,85.00,Metric Tonnes,21-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,500.00","1,450.00",Rs./Quintal,58.90,Metric Tonnes,20-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,400.00","2,300.00","1,850.00",Rs./Quintal,75.00,Metric Tonnes,20-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,129.00,Metric Tonnes,20-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,64.00,Metric Tonnes,20-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,000.00","1,600.00","1,300.00",Rs./Quintal,96.00,Metric Tonnes,19-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,400.00","2,200.00","1,800.00",Rs./Quintal,114.00,Metric Tonnes,19-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,92.00,Metric Tonnes,19-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,600.00","1,150.00",Rs./Quintal,95.00,Metric Tonnes,19-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,450.00","1,125.00",Rs./Quintal,20.00,Metric Tonnes,18-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,300.00","2,200.00","1,750.00",Rs./Quintal,35.40,Metric Tonnes,18-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,500.00","1,100.00",Rs./Quintal,73.00,Metric Tonnes,18-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,500.00","1,150.00",Rs./Quintal,148.00,Metric Tonnes,17-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,24.00,Metric Tonnes,17-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,77.00,Metric Tonnes,17-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,000.00","1,800.00","1,400.00",Rs./Quintal,60.00,Metric Tonnes,16-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,900.00,"1,600.00","1,250.00",Rs./Quintal,113.50,Metric Tonnes,16-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,94.10,Metric Tonnes,16-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,000.00","1,700.00","1,350.00",Rs./Quintal,207.00,Metric Tonnes,15-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,400.00","2,200.00","1,800.00",Rs./Quintal,73.50,Metric Tonnes,15-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,500.00","1,100.00",Rs./Quintal,108.00,Metric Tonnes,14-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,93.00,Metric Tonnes,14-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,200.00","1,900.00","1,550.00",Rs./Quintal,68.00,Metric Tonnes,13-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,300.00","2,200.00","1,750.00",Rs./Quintal,47.00,Metric Tonnes,13-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,80.00,Metric Tonnes,13-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,600.00","1,150.00",Rs./Quintal,90.20,Metric Tonnes,13-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,200.00","2,000.00","1,600.00",Rs./Quintal,130.00,Metric Tonnes,12-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,400.00","2,200.00","1,800.00",Rs./Quintal,69.20,Metric Tonnes,12-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,102.00,Metric Tonnes,12-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,138.00,Metric Tonnes,12-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,200.00","1,800.00","1,500.00",Rs./Quintal,21.00,Metric Tonnes,11-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,300.00","2,300.00","1,800.00",Rs./Quintal,48.00,Metric Tonnes,11-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,91.00,Metric Tonnes,11-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,000.00","1,900.00","1,450.00",Rs./Quintal,98.00,Metric Tonnes,10-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,400.00","2,200.00","1,800.00",Rs./Quintal,126.90,Metric Tonnes,10-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,600.00","1,150.00",Rs./Quintal,134.00,Metric Tonnes,10-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,700.00","1,250.00",Rs./Quintal,139.60,Metric Tonnes,10-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,000.00","2,000.00","1,500.00",Rs./Quintal,32.00,Metric Tonnes,09-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,500.00","1,100.00",Rs./Quintal,152.00,Metric Tonnes,09-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,600.00","1,150.00",Rs./Quintal,55.00,Metric Tonnes,09-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,200.00","2,000.00","1,600.00",Rs./Quintal,121.00,Metric Tonnes,08-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,200.00","2,200.00","1,700.00",Rs./Quintal,63.70,Metric Tonnes,08-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,66.00,Metric Tonnes,08-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,300.00","2,300.00","1,800.00",Rs./Quintal,104.00,Metric Tonnes,07-11-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,93.00,Metric Tonnes,07-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,600.00","1,150.00",Rs./Quintal,74.00,Metric Tonnes,07-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,200.00","1,900.00","1,550.00",Rs./Quintal,66.50,Metric Tonnes,06-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,500.00","1,100.00",Rs./Quintal,55.00,Metric Tonnes,06-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,500.00","1,150.00",Rs./Quintal,40.00,Metric Tonnes,06-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,000.00","1,800.00","1,400.00",Rs./Quintal,97.00,Metric Tonnes,05-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,85.60,Metric Tonnes,05-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,600.00","1,150.00",Rs./Quintal,121.50,Metric Tonnes,05-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,500.00","1,100.00",Rs./Quintal,62.00,Metric Tonnes,04-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,200.00","2,000.00","1,600.00",Rs./Quintal,72.50,Metric Tonnes,03-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,90.70,Metric Tonnes,03-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,122.00,Metric Tonnes,03-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,300.00","1,900.00","1,600.00",Rs./Quintal,75.00,Metric Tonnes,02-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,600.00","1,150.00",Rs./Quintal,105.00,Metric Tonnes,02-02-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,700.00,"1,500.00","1,100.00",Rs./Quintal,58.00,Metric Tonnes,02-01-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,"1,200.00","2,000.00","1,600.00",Rs./Quintal,127.40,Metric Tonnes,01-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Vegetables,Potato,Local,Local,800.00,"1,500.00","1,150.00",Rs./Quintal,77.00,Metric Tonnes,01-01-2026
Maharashtra,Sangli,Vita APMC,Vegetables,Potato,Other,Local,"1,600.00","1,700.00","1,650.00",Rs./Quintal,10.00,Metric Tonnes,18-01-2026
Maharashtra,Sangli,Vita APMC,Vegetables,Potato,Other,Local,"1,800.00","2,000.00","1,950.00",Rs./Quintal,10.00,Metric Tonnes,14-12-2025
Maharashtra,Sangli,Vita APMC,Vegetables,Potato,Other,Local,"1,500.00","1,600.00","1,550.00",Rs./Quintal,10.00,Metric Tonnes,12-02-2026
Maharashtra,Sangli,Vita APMC,Vegetables,Potato,Other,Local,"1,600.00","1,700.00","1,650.00",Rs./Quintal,10.00,Metric Tonnes,08-02-2026
Maharashtra,Sangli,Vita APMC,Vegetables,Potato,Other,Local,"1,700.00","1,800.00","1,750.00",Rs./Quintal,10.00,Metric Tonnes,04-01-2026
Maharashtra,Sangli,Vita APMC,Vegetables,Potato,Other,Local,"4,000.00","4,900.00","4,600.00",Rs./Quintal,4.00,Metric Tonnes,02-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,37.80,Metric Tonnes,31-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,42.30,Metric Tonnes,31-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,18.50,Metric Tonnes,30-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,300.00","1,900.00",Rs./Quintal,27.50,Metric Tonnes,29-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,12.00,Metric Tonnes,28-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.00,Metric Tonnes,28-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,27.40,Metric Tonnes,27-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,300.00","1,900.00",Rs./Quintal,15.90,Metric Tonnes,27-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,17.80,Metric Tonnes,27-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,300.00","1,900.00",Rs./Quintal,36.30,Metric Tonnes,26-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,300.00","1,900.00",Rs./Quintal,5.00,Metric Tonnes,25-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,800.00","1,400.00",Rs./Quintal,16.60,Metric Tonnes,25-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,5.00,Metric Tonnes,25-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,23.70,Metric Tonnes,24-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,300.00","1,900.00",Rs./Quintal,12.00,Metric Tonnes,24-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,800.00","1,400.00",Rs./Quintal,23.00,Metric Tonnes,24-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,59.00,Metric Tonnes,24-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,12.00,Metric Tonnes,23-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,300.00","1,900.00",Rs./Quintal,12.00,Metric Tonnes,23-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,800.00","1,400.00",Rs./Quintal,14.80,Metric Tonnes,23-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,23.50,Metric Tonnes,22-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,800.00","1,400.00",Rs./Quintal,22.60,Metric Tonnes,22-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.50,Metric Tonnes,22-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,800.00","1,400.00",Rs./Quintal,37.80,Metric Tonnes,21-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,12.50,Metric Tonnes,21-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,10.00,Metric Tonnes,20-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,300.00","1,900.00",Rs./Quintal,26.00,Metric Tonnes,19-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,7.50,Metric Tonnes,19-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,27.00,Metric Tonnes,19-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,3.50,Metric Tonnes,18-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,11.00,Metric Tonnes,18-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,10.80,Metric Tonnes,18-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,1.50,Metric Tonnes,18-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,16.90,Metric Tonnes,17-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,300.00","1,900.00",Rs./Quintal,14.70,Metric Tonnes,17-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,18.70,Metric Tonnes,17-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,44.00,Metric Tonnes,17-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,27.00,Metric Tonnes,16-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,300.00","1,900.00",Rs./Quintal,12.50,Metric Tonnes,16-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,13.50,Metric Tonnes,16-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,27.80,Metric Tonnes,15-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,23.50,Metric Tonnes,15-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,5.00,Metric Tonnes,15-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","2,000.00","1,500.00",Rs./Quintal,12.30,Metric Tonnes,14-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,3.30,Metric Tonnes,14-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","2,000.00","1,500.00",Rs./Quintal,49.30,Metric Tonnes,13-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,12.00,Metric Tonnes,13-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,36.00,Metric Tonnes,12-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.80,Metric Tonnes,12-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,12.50,Metric Tonnes,12-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,3.50,Metric Tonnes,11-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,11.50,Metric Tonnes,11-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,12.70,Metric Tonnes,11-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,23.70,Metric Tonnes,10-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,12.20,Metric Tonnes,10-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,62.50,Metric Tonnes,10-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,13.40,Metric Tonnes,09-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,24.30,Metric Tonnes,09-11-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,37.00,Metric Tonnes,08-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,32.00,Metric Tonnes,08-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,2.50,Metric Tonnes,08-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,0.50,Metric Tonnes,07-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,30.00,Metric Tonnes,07-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,55.90,Metric Tonnes,06-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.50,Metric Tonnes,06-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,14.50,Metric Tonnes,05-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,27.80,Metric Tonnes,05-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,2.50,Metric Tonnes,04-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,15.50,Metric Tonnes,04-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","2,000.00","1,500.00",Rs./Quintal,40.90,Metric Tonnes,04-01-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,31.50,Metric Tonnes,03-12-2025
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,10.00,Metric Tonnes,03-02-2026
Maharashtra,Satara,Satara APMC,Vegetables,Potato,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,28.20,Metric Tonnes,03-01-2026
